Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	B cell proliferation (GO:0042100)	1/32	2.501731e-01	3.347762e-01	0	0	3.586444e+00	4.969385e+00	PTPRC
GO_Biological_Process_2021	regulation of intracellular protein transport (GO:0033157)	1/32	2.501731e-01	3.347762e-01	0	0	3.586444e+00	4.969385e+00	IFI27
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	2.501731e-01	3.347762e-01	0	0	3.586444e+00	4.969385e+00	ITGB2
GO_Biological_Process_2021	positive regulation of glucose transmembrane transport (GO:0010828)	1/32	2.501731e-01	3.347762e-01	0	0	3.586444e+00	4.969385e+00	C3
GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	1/32	2.501731e-01	3.347762e-01	0	0	3.586444e+00	4.969385e+00	CCL5
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	5/379	2.527214e-01	3.378589e-01	0	0	1.494176e+00	2.055191e+00	IFITM1;IRF1;NLRC3;AIF1;IFIT3
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	4/286	2.541186e-01	3.393983e-01	0	0	1.583708e+00	2.169608e+00	UBD;GZMA;PRF1;MNDA
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	2/109	2.551690e-01	3.404719e-01	0	0	2.081842e+00	2.843440e+00	ISG15;BIRC3
GO_Biological_Process_2021	actin filament bundle assembly (GO:0051017)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	AIF1
GO_Biological_Process_2021	actin filament bundle organization (GO:0061572)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	AIF1
GO_Biological_Process_2021	apoptotic cell clearance (GO:0043277)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	ALOX15
GO_Biological_Process_2021	negative regulation of JNK cascade (GO:0046329)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	PTPN22
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	AIF1
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	NCKAP1L
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	2.568948e-01	3.404719e-01	0	0	3.474192e+00	4.721735e+00	CCL5
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	3/198	2.613242e-01	3.460102e-01	0	0	1.715559e+00	2.302270e+00	STAT1;PLEK;NLRC3
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	ICAM1
GO_Biological_Process_2021	autophagosome maturation (GO:0097352)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	RUBCNL
GO_Biological_Process_2021	regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	NCKAP1L
GO_Biological_Process_2021	regulation of glucose metabolic process (GO:0010906)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	RUBCNL
GO_Biological_Process_2021	central nervous system neuron differentiation (GO:0021953)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	TOX
GO_Biological_Process_2021	regulation of keratinocyte differentiation (GO:0045616)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	PLAAT4
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	CCL19
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/34	2.635566e-01	3.463098e-01	0	0	3.368744e+00	4.492177e+00	GZMB
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	CCL2
GO_Biological_Process_2021	regulation of JUN kinase activity (GO:0043506)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	PTPN22
GO_Biological_Process_2021	regulation of lipid biosynthetic process (GO:0046890)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	C3
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	CCL19
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	AIF1
GO_Biological_Process_2021	response to exogenous dsRNA (GO:0043330)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	IFIT1
GO_Biological_Process_2021	intracellular pH reduction (GO:0051452)	1/35	2.701590e-01	3.526366e-01	0	0	3.269498e+00	4.278938e+00	SLAMF8
GO_Biological_Process_2021	regulation of osteoclast differentiation (GO:0045670)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	CCR1
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	PLEK
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	HCLS1
GO_Biological_Process_2021	regulation of receptor internalization (GO:0002090)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	SELE
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	ISG15
GO_Biological_Process_2021	positive regulation of innate immune response (GO:0045089)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	CCL5
GO_Biological_Process_2021	positive regulation of mitotic nuclear division (GO:0045840)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	CD28
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	1/36	2.767025e-01	3.584673e-01	0	0	3.175923e+00	4.080465e+00	CP
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	HCLS1
GO_Biological_Process_2021	negative regulation of epithelial cell apoptotic process (GO:1904036)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	ICAM1
GO_Biological_Process_2021	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	CCL2
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	PTPN22
GO_Biological_Process_2021	regulation of p38MAPK cascade (GO:1900744)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	PTPN22
GO_Biological_Process_2021	regulation of transport (GO:0051049)	1/37	2.831877e-01	3.648154e-01	0	0	3.087547e+00	3.895390e+00	TRAT1
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	2/118	2.850090e-01	3.668196e-01	0	0	1.919443e+00	2.409351e+00	CXCL10;CXCL9
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	2.896150e-01	3.710189e-01	0	0	3.003948e+00	3.722500e+00	STAT1
GO_Biological_Process_2021	positive regulation of potassium ion transport (GO:0043268)	1/38	2.896150e-01	3.710189e-01	0	0	3.003948e+00	3.722500e+00	GABBR1
GO_Biological_Process_2021	lymphocyte proliferation (GO:0046651)	1/38	2.896150e-01	3.710189e-01	0	0	3.003948e+00	3.722500e+00	PTPRC
GO_Biological_Process_2021	lysosome organization (GO:0007040)	1/38	2.896150e-01	3.710189e-01	0	0	3.003948e+00	3.722500e+00	CORO1A
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	1/38	2.896150e-01	3.710189e-01	0	0	3.003948e+00	3.722500e+00	ZC3H12D
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	2/120	2.916308e-01	3.732550e-01	0	0	1.886718e+00	2.324940e+00	CCL13;CCL2
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	3/212	2.952860e-01	3.756943e-01	0	0	1.599500e+00	1.951087e+00	CD163;SLAMF8;NLRC3
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	5/404	2.954690e-01	3.756943e-01	0	0	1.398756e+00	1.705351e+00	CD8A;LCK;NCKAP1L;LCP2;CD3E
GO_Biological_Process_2021	negative regulation of cellular metabolic process (GO:0031324)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	TRAT1
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	CCL19
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	RSAD2
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	RSAD2
GO_Biological_Process_2021	regulation of intracellular transport (GO:0032386)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	MX2
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	STAT1
GO_Biological_Process_2021	regulation of protein tyrosine kinase activity (GO:0061097)	1/39	2.959850e-01	3.756943e-01	0	0	2.924749e+00	3.560725e+00	PTPRC
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	2/123	3.015487e-01	3.812547e-01	0	0	1.839660e+00	2.205428e+00	MMP12;JAML
GO_Biological_Process_2021	bone development (GO:0060348)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	PTPRC
GO_Biological_Process_2021	positive regulation of double-strand break repair (GO:2000781)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	PARP9
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	LCK
GO_Biological_Process_2021	intraciliary transport involved in cilium assembly (GO:0035735)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	CLUAP1
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	ISG15
GO_Biological_Process_2021	stem cell differentiation (GO:0048863)	1/40	3.022983e-01	3.812547e-01	0	0	2.849611e+00	3.409107e+00	PTPRC
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	2/125	3.081482e-01	3.873770e-01	0	0	1.809563e+00	2.130172e+00	RSAD2;CCL5
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	3.085552e-01	3.873770e-01	0	0	2.778230e+00	3.266795e+00	SLAMF8
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	1/41	3.085552e-01	3.873770e-01	0	0	2.778230e+00	3.266795e+00	STAT1
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	1/41	3.085552e-01	3.873770e-01	0	0	2.778230e+00	3.266795e+00	ISG15
GO_Biological_Process_2021	positive regulation of TOR signaling (GO:0032008)	1/41	3.085552e-01	3.873770e-01	0	0	2.778230e+00	3.266795e+00	NCKAP1L
GO_Biological_Process_2021	synapse organization (GO:0050808)	2/126	3.114435e-01	3.906480e-01	0	0	1.794879e+00	2.093793e+00	C1QB;C1QC
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	1/42	3.147563e-01	3.937305e-01	0	0	2.710332e+00	3.133025e+00	IL7R
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	3.147563e-01	3.937305e-01	0	0	2.710332e+00	3.133025e+00	ICAM1
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	1/42	3.147563e-01	3.937305e-01	0	0	2.710332e+00	3.133025e+00	ISG15
GO_Biological_Process_2021	regulation of cytokine production involved in inflammatory response (GO:1900015)	1/43	3.209022e-01	3.999692e-01	0	0	2.645666e+00	3.007114e+00	NLRC3
GO_Biological_Process_2021	DNA synthesis involved in DNA repair (GO:0000731)	1/43	3.209022e-01	3.999692e-01	0	0	2.645666e+00	3.007114e+00	ISG15
GO_Biological_Process_2021	heart looping (GO:0001947)	1/43	3.209022e-01	3.999692e-01	0	0	2.645666e+00	3.007114e+00	EOMES
GO_Biological_Process_2021	lipid modification (GO:0030258)	1/43	3.209022e-01	3.999692e-01	0	0	2.645666e+00	3.007114e+00	ALOX15
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	2/130	3.245904e-01	4.042014e-01	0	0	1.738436e+00	1.956073e+00	RUBCNL;PSMB9
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	CCL5
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	CD3E
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	PLEK
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	IFITM1
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	GABBR1
GO_Biological_Process_2021	mRNA catabolic process (GO:0006402)	1/44	3.269932e-01	4.050023e-01	0	0	2.584008e+00	2.888446e+00	ZC3H12D
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	4/323	3.279961e-01	4.058805e-01	0	0	1.397367e+00	1.557720e+00	CXCL10;CXCL9;CCL2;CXCL13
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	2/133	3.344091e-01	4.134458e-01	0	0	1.698365e+00	1.860373e+00	CCL5;CYTIP
GO_Biological_Process_2021	regulation of DNA metabolic process (GO:0051052)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	IL7R
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	NLRC3
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	IL12RB1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	HCLS1
GO_Biological_Process_2021	postreplication repair (GO:0006301)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	ISG15
GO_Biological_Process_2021	posttranscriptional regulation of gene expression (GO:0010608)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	PARP9
GO_Biological_Process_2021	vesicle organization (GO:0016050)	1/46	3.390127e-01	4.165272e-01	0	0	2.468914e+00	2.670668e+00	CORO1A
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	10/948	3.430184e-01	4.210741e-01	0	0	1.191191e+00	1.274540e+00	EOMES;CIITA;IFI27;STAT1;IRF1;TFEC;XCL1;IRF8;IKZF1;PARP9
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	2/136	3.441867e-01	4.211893e-01	0	0	1.660089e+00	1.770603e+00	CD163;FCGR2B
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	1/47	3.449422e-01	4.211893e-01	0	0	2.415120e+00	2.570601e+00	GZMA
GO_Biological_Process_2021	determination of heart left/right asymmetry (GO:0061371)	1/47	3.449422e-01	4.211893e-01	0	0	2.415120e+00	2.570601e+00	EOMES
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	1/47	3.449422e-01	4.211893e-01	0	0	2.415120e+00	2.570601e+00	EOMES
GO_Biological_Process_2021	regulation of protein localization to nucleus (GO:1900180)	1/47	3.449422e-01	4.211893e-01	0	0	2.415120e+00	2.570601e+00	PARP9
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	3.449422e-01	4.211893e-01	0	0	2.415120e+00	2.570601e+00	EOMES
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	1/48	3.508187e-01	4.268552e-01	0	0	2.363615e+00	2.475852e+00	PTPN22
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	1/48	3.508187e-01	4.268552e-01	0	0	2.363615e+00	2.475852e+00	IL12RB1
GO_Biological_Process_2021	cognition (GO:0050890)	1/48	3.508187e-01	4.268552e-01	0	0	2.363615e+00	2.475852e+00	HLA-DRA
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	1/48	3.508187e-01	4.268552e-01	0	0	2.363615e+00	2.475852e+00	PARVG
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	1/49	3.566429e-01	4.327977e-01	0	0	2.314256e+00	2.386045e+00	PTPRO
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	3.566429e-01	4.327977e-01	0	0	2.314256e+00	2.386045e+00	IRF1
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	1/49	3.566429e-01	4.327977e-01	0	0	2.314256e+00	2.386045e+00	ZC3H12D
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	1/50	3.624151e-01	4.378786e-01	0	0	2.266911e+00	2.300836e+00	AIF1
GO_Biological_Process_2021	regulation of generation of precursor metabolites and energy (GO:0043467)	1/50	3.624151e-01	4.378786e-01	0	0	2.266911e+00	2.300836e+00	RUBCNL
GO_Biological_Process_2021	chloride transmembrane transport (GO:1902476)	1/50	3.624151e-01	4.378786e-01	0	0	2.266911e+00	2.300836e+00	APOL1
GO_Biological_Process_2021	organic hydroxy compound biosynthetic process (GO:1901617)	1/50	3.624151e-01	4.378786e-01	0	0	2.266911e+00	2.300836e+00	ALOX15
GO_Biological_Process_2021	iron ion transport (GO:0006826)	1/50	3.624151e-01	4.378786e-01	0	0	2.266911e+00	2.300836e+00	CP
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	2/142	3.635994e-01	4.389255e-01	0	0	1.588458e+00	1.607047e+00	ISG15;GBP1
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	1/51	3.681357e-01	4.428532e-01	0	0	2.221461e+00	2.219914e+00	PSMB9
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	1/51	3.681357e-01	4.428532e-01	0	0	2.221461e+00	2.219914e+00	ISG15
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	1/51	3.681357e-01	4.428532e-01	0	0	2.221461e+00	2.219914e+00	PLEK
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/51	3.681357e-01	4.428532e-01	0	0	2.221461e+00	2.219914e+00	GBP1
GO_Biological_Process_2021	negative regulation of cellular biosynthetic process (GO:0031327)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	PLEK
GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	CD84
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	NLRC3
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	LCK
GO_Biological_Process_2021	plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	NCKAP1L
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	1/52	3.738054e-01	4.473355e-01	0	0	2.177792e+00	2.142991e+00	STAT1
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/53	3.794244e-01	4.536668e-01	0	0	2.135804e+00	2.069807e+00	CCL19
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	1/54	3.849933e-01	4.591328e-01	0	0	2.095400e+00	2.000120e+00	PSMB9
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	1/54	3.849933e-01	4.591328e-01	0	0	2.095400e+00	2.000120e+00	GABBR1
GO_Biological_Process_2021	unsaturated fatty acid metabolic process (GO:0033559)	1/54	3.849933e-01	4.591328e-01	0	0	2.095400e+00	2.000120e+00	ALOX15
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	2/150	3.891384e-01	4.636756e-01	0	0	1.501985e+00	1.417604e+00	CCL5;CCL2
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/55	3.905125e-01	4.649119e-01	0	0	2.056492e+00	1.933710e+00	ISG15
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	3/252	3.928219e-01	4.672585e-01	0	0	1.339814e+00	1.251921e+00	C3;PTPRC;IL7R
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	3/253	3.952340e-01	4.689981e-01	0	0	1.334386e+00	1.238681e+00	C3;CCL5;NCKAP1L
GO_Biological_Process_2021	actin filament organization (GO:0007015)	2/152	3.954540e-01	4.689981e-01	0	0	1.481808e+00	1.374704e+00	CORO1A;AIF1
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	2/152	3.954540e-01	4.689981e-01	0	0	1.481808e+00	1.374704e+00	PTPRC;SAMSN1
GO_Biological_Process_2021	protein-containing complex disassembly (GO:0032984)	1/56	3.959825e-01	4.689981e-01	0	0	2.018999e+00	1.870371e+00	RUBCNL
GO_Biological_Process_2021	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/56	3.959825e-01	4.689981e-01	0	0	2.018999e+00	1.870371e+00	GZMB
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	PSMB9
GO_Biological_Process_2021	arachidonic acid metabolic process (GO:0019369)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	ALOX15
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	CD28
GO_Biological_Process_2021	renal system development (GO:0072001)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	STAT1
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	ALOX15
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	1/57	4.014036e-01	4.729849e-01	0	0	1.982845e+00	1.809917e+00	IFI27
GO_Biological_Process_2021	negative regulation of hydrolase activity (GO:0051346)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	KLRK1
GO_Biological_Process_2021	negative regulation of neuron projection development (GO:0010977)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	PTPRO
GO_Biological_Process_2021	cellular iron ion homeostasis (GO:0006879)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	CP
GO_Biological_Process_2021	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	BIRC3
GO_Biological_Process_2021	RNA modification (GO:0009451)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	APOBEC3G
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	AIF1
GO_Biological_Process_2021	muscle organ development (GO:0007517)	1/58	4.067763e-01	4.764700e-01	0	0	1.947960e+00	1.752174e+00	CXCL10
GO_Biological_Process_2021	negative regulation of autophagy (GO:0010507)	1/59	4.121011e-01	4.810749e-01	0	0	1.914277e+00	1.696981e+00	PTPN22
GO_Biological_Process_2021	protein polymerization (GO:0051258)	1/59	4.121011e-01	4.810749e-01	0	0	1.914277e+00	1.696981e+00	AIF1
GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	1/59	4.121011e-01	4.810749e-01	0	0	1.914277e+00	1.696981e+00	LCK
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	1/59	4.121011e-01	4.810749e-01	0	0	1.914277e+00	1.696981e+00	ALOX15
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	7/684	4.136423e-01	4.824662e-01	0	0	1.150836e+00	1.015905e+00	EOMES;CIITA;IFI27;STAT1;TFEC;IRF8;PARP9
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	4.173784e-01	4.860030e-01	0	0	1.881737e+00	1.644190e+00	STAT1
GO_Biological_Process_2021	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1/60	4.173784e-01	4.860030e-01	0	0	1.881737e+00	1.644190e+00	CD84
GO_Biological_Process_2021	regulation of endocytosis (GO:0030100)	1/61	4.226085e-01	4.900272e-01	0	0	1.850281e+00	1.593664e+00	CCL19
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	1/61	4.226085e-01	4.900272e-01	0	0	1.850281e+00	1.593664e+00	FCGR2B
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	1/61	4.226085e-01	4.900272e-01	0	0	1.850281e+00	1.593664e+00	CTSS
GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)	1/61	4.226085e-01	4.900272e-01	0	0	1.850281e+00	1.593664e+00	CD2
GO_Biological_Process_2021	iron ion homeostasis (GO:0055072)	1/61	4.226085e-01	4.900272e-01	0	0	1.850281e+00	1.593664e+00	CP
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	4.255585e-01	4.930338e-01	0	0	1.114297e+00	9.520027e-01	EOMES;MMP12;CXCL10;CIITA;STAT1;IRF1;TFEC;IRF8;HCLS1
GO_Biological_Process_2021	negative regulation of kinase activity (GO:0033673)	1/62	4.277920e-01	4.947912e-01	0	0	1.819856e+00	1.545273e+00	PTPRC
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	1/62	4.277920e-01	4.947912e-01	0	0	1.819856e+00	1.545273e+00	MICB
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	3/267	4.287132e-01	4.950276e-01	0	0	1.262720e+00	1.069482e+00	IL2RB;NCKAP1L;CD3E
