Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	carbohydrate biosynthetic process (GO:0016051)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	B3GALT5
GO_Biological_Process_2021	regulation of cytokine production involved in immune response (GO:0002718)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	CCR2
GO_Biological_Process_2021	endocrine system development (GO:0035270)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	TG
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	P2RY12
GO_Biological_Process_2021	mammary gland development (GO:0030879)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	ERBB4
GO_Biological_Process_2021	negative regulation of lipid metabolic process (GO:0045833)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	CEACAM1
GO_Biological_Process_2021	negative regulation of neuron differentiation (GO:0045665)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	B2M
GO_Biological_Process_2021	negative regulation of protein tyrosine kinase activity (GO:0061099)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	PTPRC
GO_Biological_Process_2021	positive regulation of lamellipodium assembly (GO:0010592)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	RAC2
GO_Biological_Process_2021	positive regulation of phospholipase activity (GO:0010518)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	CCL5
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	MUC1
GO_Biological_Process_2021	positive regulation of viral life cycle (GO:1903902)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	CD209
GO_Biological_Process_2021	potassium ion homeostasis (GO:0055075)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	ATP1A2
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	1/24	3.582298e-01	5.082959e-01	0	0	2.336033e+00	2.398127e+00	CCL5
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	2/69	3.609202e-01	5.117773e-01	0	0	1.604642e+00	1.635288e+00	PIK3CG;PIK3R5
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	6/267	3.637106e-01	5.150581e-01	0	0	1.237101e+00	1.251200e+00	AIM2;NCKAP1L;CD3E;SEC22B;PPARGC1A;F5
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	6/267	3.637106e-01	5.150581e-01	0	0	1.237101e+00	1.251200e+00	PSMA5;RNF128;NLRP3;USP18;PSMB9;BIRC3
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	3/118	3.668834e-01	5.165017e-01	0	0	1.402731e+00	1.406534e+00	GBP5;PLEK;LCP1
GO_Biological_Process_2021	central nervous system development (GO:0007417)	6/268	3.669690e-01	5.165017e-01	0	0	1.232316e+00	1.235369e+00	EOMES;EPHA7;ITGAM;MAL;S100B;DCLK1
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	2/70	3.675146e-01	5.165017e-01	0	0	1.580963e+00	1.582532e+00	ALOX5;PPARG
GO_Biological_Process_2021	COPII-coated vesicle budding (GO:0090114)	2/70	3.675146e-01	5.165017e-01	0	0	1.580963e+00	1.582532e+00	SEC22B;F5
GO_Biological_Process_2021	wound healing (GO:0042060)	2/70	3.675146e-01	5.165017e-01	0	0	1.580963e+00	1.582532e+00	MMP12;JAML
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	4/168	3.696313e-01	5.165017e-01	0	0	1.311818e+00	1.305586e+00	NR1H3;ESRRG;PPARG;PPARGC1A
GO_Biological_Process_2021	3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	SLC26A2
GO_Biological_Process_2021	cAMP-mediated signaling (GO:0019933)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	GAL
GO_Biological_Process_2021	regulation of cholesterol transport (GO:0032374)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	NR1H3
GO_Biological_Process_2021	cellular polysaccharide biosynthetic process (GO:0033692)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	B3GALT5
GO_Biological_Process_2021	regulation of heterotypic cell-cell adhesion (GO:0034114)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	LCK
GO_Biological_Process_2021	regulation of myotube differentiation (GO:0010830)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	RBM24
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	TMC8
GO_Biological_Process_2021	energy derivation by oxidation of organic compounds (GO:0015980)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	PPARGC1A
GO_Biological_Process_2021	fat-soluble vitamin metabolic process (GO:0006775)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	UBIAD1
GO_Biological_Process_2021	response to dsRNA (GO:0043331)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	TLR3
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	PLEK
GO_Biological_Process_2021	negative regulation of endocytosis (GO:0045806)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	NR1H3
GO_Biological_Process_2021	negative regulation of signaling (GO:0023057)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	TRAT1
GO_Biological_Process_2021	peptide catabolic process (GO:0043171)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	ERAP2
GO_Biological_Process_2021	peroxisome organization (GO:0007031)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	PEX11A
GO_Biological_Process_2021	positive regulation of lipid metabolic process (GO:0045834)	1/25	3.699883e-01	5.165017e-01	0	0	2.238584e+00	2.225789e+00	PPARG
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3/119	3.718642e-01	5.187854e-01	0	0	1.390567e+00	1.375586e+00	LCK;NLRP3;PPARG
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	2/71	3.740824e-01	5.205358e-01	0	0	1.557971e+00	1.531920e+00	BIRC3;PSMB9
GO_Biological_Process_2021	regulation of hematopoietic stem cell differentiation (GO:1902036)	2/71	3.740824e-01	5.205358e-01	0	0	1.557971e+00	1.531920e+00	PSMA5;PSMB9
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	2/71	3.740824e-01	5.205358e-01	0	0	1.557971e+00	1.531920e+00	PIK3CG;PIK3R5
GO_Biological_Process_2021	positive regulation of cellular protein localization (GO:1903829)	2/71	3.740824e-01	5.205358e-01	0	0	1.557971e+00	1.531920e+00	TYROBP;PARP9
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	7/323	3.791045e-01	5.238186e-01	0	0	1.192007e+00	1.156179e+00	P2RY12;CD274;CXCL10;CXCL9;AKR1C3;NR1H3;NLRP3
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	5/221	3.799174e-01	5.238186e-01	0	0	1.245127e+00	1.205036e+00	CCR1;FGR;CCL5;ITGAX;AIF1
GO_Biological_Process_2021	proteoglycan metabolic process (GO:0006029)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	ADAMTS12
GO_Biological_Process_2021	regulation of actin filament bundle assembly (GO:0032231)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	PLEK
GO_Biological_Process_2021	regulation of chondrocyte differentiation (GO:0032330)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	ADAMTS12
GO_Biological_Process_2021	chaperone cofactor-dependent protein refolding (GO:0051085)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	HSPA6
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	SIGLEC1
GO_Biological_Process_2021	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	GZMB
GO_Biological_Process_2021	endothelial cell development (GO:0001885)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	ICAM1
GO_Biological_Process_2021	regulation of regulatory T cell differentiation (GO:0045589)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	IRF1
GO_Biological_Process_2021	regulation of synapse organization (GO:0050807)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	SLITRK4
GO_Biological_Process_2021	regulation of viral life cycle (GO:1903900)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	CD209
GO_Biological_Process_2021	negative regulation of interleukin-1 beta production (GO:0032691)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	NLRP3
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	MUC1
GO_Biological_Process_2021	negative regulation of macroautophagy (GO:0016242)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	SEC22B
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	GBP1
GO_Biological_Process_2021	negative regulation of signaling receptor activity (GO:2000272)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	PPARG
GO_Biological_Process_2021	phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	PLAAT4
GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	AIF1
GO_Biological_Process_2021	positive regulation of ion transmembrane transporter activity (GO:0032414)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	CTSS
GO_Biological_Process_2021	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	1/26	3.815319e-01	5.238186e-01	0	0	2.148932e+00	2.070626e+00	GZMB
GO_Biological_Process_2021	neuron projection development (GO:0031175)	4/171	3.820777e-01	5.242349e-01	0	0	1.288054e+00	1.239277e+00	NCKAP1L;PPP1R9A;DCLK1;GAS7
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	3/122	3.867596e-01	5.298259e-01	0	0	1.355302e+00	1.287472e+00	PSMA5;RBM24;PSMB9
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	2/73	3.871333e-01	5.298259e-01	0	0	1.513930e+00	1.436698e+00	PTPN22;FCGR2B
GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)	2/73	3.871333e-01	5.298259e-01	0	0	1.513930e+00	1.436698e+00	ATP1A2;SYN2
GO_Biological_Process_2021	positive regulation of JNK cascade (GO:0046330)	2/73	3.871333e-01	5.298259e-01	0	0	1.513930e+00	1.436698e+00	CD27;FCGR2B
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	3/123	3.917068e-01	5.328834e-01	0	0	1.343939e+00	1.259596e+00	CCL5;HCLS1;PTPN7
GO_Biological_Process_2021	regulation of blood coagulation (GO:0030193)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	ENPP4
GO_Biological_Process_2021	camera-type eye development (GO:0043010)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	FBN1
GO_Biological_Process_2021	cellular response to cadmium ion (GO:0071276)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	AKR1C3
GO_Biological_Process_2021	cellular response to unfolded protein (GO:0034620)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	HSPA6
GO_Biological_Process_2021	regulation of vascular endothelial growth factor production (GO:0010574)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	CCR2
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	SLC25A18
GO_Biological_Process_2021	melanosome organization (GO:0032438)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	RAB29
GO_Biological_Process_2021	monocarboxylic acid catabolic process (GO:0072329)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	LDHD
GO_Biological_Process_2021	negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	ICAM1
GO_Biological_Process_2021	negative regulation of insulin receptor signaling pathway (GO:0046627)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	PRKCQ
GO_Biological_Process_2021	peptide hormone secretion (GO:0030072)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	GAL
GO_Biological_Process_2021	positive regulation of nuclear division (GO:0051785)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	CD28
GO_Biological_Process_2021	positive regulation of striated muscle cell differentiation (GO:0051155)	1/27	3.928646e-01	5.328834e-01	0	0	2.066175e+00	1.930407e+00	RBM24
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	6/276	3.930662e-01	5.328834e-01	0	0	1.195309e+00	1.116152e+00	PSMA5;RNF128;NLRP3;USP18;PSMB9;BIRC3
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	2/74	3.936141e-01	5.329574e-01	0	0	1.492827e+00	1.391888e+00	ALOX5;CCL5
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	2/74	3.936141e-01	5.329574e-01	0	0	1.492827e+00	1.391888e+00	TMC8;B2M
GO_Biological_Process_2021	cation transport (GO:0006812)	4/174	3.944971e-01	5.338185e-01	0	0	1.265128e+00	1.176751e+00	SLC22A4;TMEM63C;ATP1A2;SCN3A
GO_Biological_Process_2021	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	2/75	4.000636e-01	5.392358e-01	0	0	1.472302e+00	1.348822e+00	PSMA5;PSMB9
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	2/75	4.000636e-01	5.392358e-01	0	0	1.472302e+00	1.348822e+00	PSMA5;PSMB9
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	3/125	4.015703e-01	5.392358e-01	0	0	1.321772e+00	1.205949e+00	AKR1C3;PPARGC1A;AIF1
GO_Biological_Process_2021	cellular response to interleukin-6 (GO:0071354)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	STAT1
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	LCK
GO_Biological_Process_2021	regulation of muscle contraction (GO:0006937)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	ATP1A2
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	FCGR2B
GO_Biological_Process_2021	regulation of postsynapse organization (GO:0099175)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	FCGR2B
GO_Biological_Process_2021	regulation of protein transport (GO:0051223)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	LCP1
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	ALOX5
GO_Biological_Process_2021	regulation of sodium ion transmembrane transport (GO:1902305)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	FXYD5
GO_Biological_Process_2021	glycerophospholipid catabolic process (GO:0046475)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	PLA2G7
GO_Biological_Process_2021	response to ketone (GO:1901654)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	NR1H3
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis (GO:0090501)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	ZC3H12D
GO_Biological_Process_2021	sarcomere organization (GO:0045214)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	CSRP2
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	SLC25A18
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	ATP1A2
GO_Biological_Process_2021	negative regulation of cellular response to insulin stimulus (GO:1900077)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	PRKCQ
GO_Biological_Process_2021	phagosome acidification (GO:0090383)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	SLAMF8
GO_Biological_Process_2021	positive regulation of protein import into nucleus (GO:0042307)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	HCLS1
GO_Biological_Process_2021	protein localization to Golgi apparatus (GO:0034067)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	GBP5
GO_Biological_Process_2021	protein localization to lysosome (GO:0061462)	1/28	4.039902e-01	5.392358e-01	0	0	1.989548e+00	1.803257e+00	RNF128
GO_Biological_Process_2021	cell morphogenesis involved in neuron differentiation (GO:0048667)	2/76	4.064809e-01	5.405630e-01	0	0	1.452331e+00	1.307416e+00	SLITRK4;S100B
GO_Biological_Process_2021	establishment of protein localization to organelle (GO:0072594)	2/76	4.064809e-01	5.405630e-01	0	0	1.452331e+00	1.307416e+00	MMP12;IL10RA
GO_Biological_Process_2021	water-soluble vitamin metabolic process (GO:0006767)	2/76	4.064809e-01	5.405630e-01	0	0	1.452331e+00	1.307416e+00	SLC2A3;FOLR2
GO_Biological_Process_2021	phospholipid metabolic process (GO:0006644)	2/76	4.064809e-01	5.405630e-01	0	0	1.452331e+00	1.307416e+00	AGPAT1;PLAAT4
GO_Biological_Process_2021	synapse organization (GO:0050808)	3/126	4.064854e-01	5.405630e-01	0	0	1.310959e+00	1.180135e+00	C1QB;RAB29;C1QC
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	3/126	4.064854e-01	5.405630e-01	0	0	1.310959e+00	1.180135e+00	SLA2;PIK3CG;PIK3R5
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	4/177	4.068779e-01	5.407523e-01	0	0	1.242998e+00	1.117756e+00	SLC44A5;AGPAT1;PIK3CG;PIK3R5
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	4/178	4.109944e-01	5.458875e-01	0	0	1.235791e+00	1.098835e+00	PSMA5;UBD;PIM2;PSMB9
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	23/1183	4.126225e-01	5.477133e-01	0	0	1.067915e+00	9.453419e-01	EOMES;DDX17;CIITA;AKNA;STAT1;NLRC5;NR1H3;ESRRG;PARP9;RUNX3;MMP12;CXCL10;GAL;ERBB4;IRF1;TFEC;HCLS1;NLRP3;IRF8;PPARG;PIM2;PPARGC1A;TLR3
GO_Biological_Process_2021	regulation of double-strand break repair via nonhomologous end joining (GO:2001032)	1/29	4.149124e-01	5.490666e-01	0	0	1.918395e+00	1.687589e+00	PARP9
GO_Biological_Process_2021	regulation of gluconeogenesis (GO:0006111)	1/29	4.149124e-01	5.490666e-01	0	0	1.918395e+00	1.687589e+00	PPARGC1A
GO_Biological_Process_2021	establishment of endothelial barrier (GO:0061028)	1/29	4.149124e-01	5.490666e-01	0	0	1.918395e+00	1.687589e+00	ICAM1
GO_Biological_Process_2021	response to cadmium ion (GO:0046686)	1/29	4.149124e-01	5.490666e-01	0	0	1.918395e+00	1.687589e+00	AKR1C3
GO_Biological_Process_2021	negative regulation of wound healing (GO:0061045)	1/29	4.149124e-01	5.490666e-01	0	0	1.918395e+00	1.687589e+00	ALOX5
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	21/1079	4.174067e-01	5.520293e-01	0	0	1.068727e+00	9.337405e-01	CCR1;BTN3A3;ESRRG;PTPN22;BTN3A2;PARP14;CD3E;PARP9;RUNX3;AIF1;ADAM19;PTPRC;TYROBP;NFKBIZ;CD28;ITGAX;HCLS1;PRKCQ;PPARGC1A;TLR3;HAVCR2
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	3/129	4.211566e-01	5.563077e-01	0	0	1.279549e+00	1.106490e+00	PSMA5;PURA;PSMB9
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	3/129	4.211566e-01	5.563077e-01	0	0	1.279549e+00	1.106490e+00	CIITA;CD28;NLRC5
GO_Biological_Process_2021	axon development (GO:0061564)	2/79	4.255296e-01	5.577910e-01	0	0	1.395533e+00	1.192373e+00	SLITRK4;S100B
GO_Biological_Process_2021	regulation of ion transport (GO:0043269)	2/79	4.255296e-01	5.577910e-01	0	0	1.395533e+00	1.192373e+00	TF;B2M
GO_Biological_Process_2021	cardiac muscle cell action potential (GO:0086001)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	ATP1A2
GO_Biological_Process_2021	regulation of long-term synaptic potentiation (GO:1900271)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	TYROBP
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	GBP1
GO_Biological_Process_2021	regulation of striated muscle contraction (GO:0006942)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	ATP1A2
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	ALOX5
GO_Biological_Process_2021	mRNA splice site selection (GO:0006376)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	LUC7L3
GO_Biological_Process_2021	negative regulation of cytoskeleton organization (GO:0051494)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	CORO1A
GO_Biological_Process_2021	negative regulation of Notch signaling pathway (GO:0045746)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	BEND6
GO_Biological_Process_2021	phosphatidylcholine acyl-chain remodeling (GO:0036151)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	NR1H3
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	AIM2
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	1/30	4.256350e-01	5.577910e-01	0	0	1.852149e+00	1.582056e+00	HCLS1
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	3/131	4.308699e-01	5.643090e-01	0	0	1.259427e+00	1.060373e+00	TF;AKR1C3;B2M
GO_Biological_Process_2021	glycerophospholipid metabolic process (GO:0006650)	2/80	4.318085e-01	5.648536e-01	0	0	1.377571e+00	1.156847e+00	PLEK;PLA2G7
GO_Biological_Process_2021	negative regulation of cellular response to growth factor stimulus (GO:0090288)	2/80	4.318085e-01	5.648536e-01	0	0	1.377571e+00	1.156847e+00	PPARG;ADAMTS12
GO_Biological_Process_2021	'de novo' posttranslational protein folding (GO:0051084)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	HSPA6
GO_Biological_Process_2021	regulation of cellular component size (GO:0032535)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	PEX11A
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	B2M
GO_Biological_Process_2021	steroid hormone biosynthetic process (GO:0120178)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	SRD5A3
GO_Biological_Process_2021	negative regulation of DNA binding (GO:0043392)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	GZMA
GO_Biological_Process_2021	negative regulation of osteoblast differentiation (GO:0045668)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	PPARG
GO_Biological_Process_2021	negative regulation of response to biotic stimulus (GO:0002832)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	NLRC3
GO_Biological_Process_2021	phosphatidylethanolamine metabolic process (GO:0046337)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	PLAAT4
GO_Biological_Process_2021	positive regulation of protein targeting to mitochondrion (GO:1903955)	1/31	4.361617e-01	5.674566e-01	0	0	1.790320e+00	1.485504e+00	RAC2
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/81	4.380507e-01	5.695713e-01	0	0	1.360064e+00	1.122625e+00	LCK;PPARG
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	2/82	4.442554e-01	5.746740e-01	0	0	1.342995e+00	1.089646e+00	CCL5;PLEK
GO_Biological_Process_2021	B cell proliferation (GO:0042100)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	PTPRC
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	CCL5
GO_Biological_Process_2021	cellular response to topologically incorrect protein (GO:0035967)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	HSPA6
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	RUNX3
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	FBXO6
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	CCR2
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	ITGB2
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	1/32	4.464959e-01	5.746740e-01	0	0	1.732479e+00	1.396941e+00	ERBB4
