Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	1/37	4.640330e-01	6.275115e-01	0	0	1.637471e+00	1.257249e+00	FGG
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	1/37	4.640330e-01	6.275115e-01	0	0	1.637471e+00	1.257249e+00	SCIN
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	2/94	4.672542e-01	6.313754e-01	0	0	1.281692e+00	9.752162e-01	NELL1;CST4
GO_Biological_Process_2021	sensory perception of light stimulus (GO:0050953)	2/95	4.727439e-01	6.332217e-01	0	0	1.267846e+00	9.498719e-01	CRYBB2;TYR
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	EZR
GO_Biological_Process_2021	response to estradiol (GO:0032355)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	CTNNB1
GO_Biological_Process_2021	lymphocyte proliferation (GO:0046651)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	IFNE
GO_Biological_Process_2021	synaptic vesicle endocytosis (GO:0048488)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	DNAJC6
GO_Biological_Process_2021	ventricular septum development (GO:0003281)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	SMAD7
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	RC3H1
GO_Biological_Process_2021	negative regulation of endothelial cell migration (GO:0010596)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	THBS1
GO_Biological_Process_2021	negative regulation of proteasomal protein catabolic process (GO:1901799)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	GIPC1
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	GIPC1
GO_Biological_Process_2021	positive regulation of potassium ion transport (GO:0043268)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	GNB1
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	4.730002e-01	6.332217e-01	0	0	1.593134e+00	1.192715e+00	EPHB2
GO_Biological_Process_2021	regulation of vesicle-mediated transport (GO:0060627)	2/96	4.781994e-01	6.396885e-01	0	0	1.254294e+00	9.253270e-01	RAB3B;RIMS2
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	4/214	4.808794e-01	6.405777e-01	0	0	1.123001e+00	8.221929e-01	DLX1;DLX2;BMP2;SMAD7
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	EZR
GO_Biological_Process_2021	regulation of exit from mitosis (GO:0007096)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	UBE2D1
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	GNB1
GO_Biological_Process_2021	regulation of heart rate by cardiac conduction (GO:0086091)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	DSC2
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	SERGEF
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	SERGEF
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	4.818178e-01	6.405777e-01	0	0	1.551130e+00	1.132618e+00	BMP2
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	2/97	4.836204e-01	6.418207e-01	0	0	1.241027e+00	9.015504e-01	CYP27B1;EDN2
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	2/97	4.836204e-01	6.418207e-01	0	0	1.241027e+00	9.015504e-01	FGF18;CD24
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	5/274	4.838625e-01	6.418207e-01	0	0	1.095863e+00	7.955468e-01	KCNK7;SLC6A15;SLC40A1;RHCG;TRPM6
GO_Biological_Process_2021	autophagy of mitochondrion (GO:0000422)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	ATG9B
GO_Biological_Process_2021	bone development (GO:0060348)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	SULF2
GO_Biological_Process_2021	intraciliary transport involved in cilium assembly (GO:0035735)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	SSX2IP
GO_Biological_Process_2021	sulfur compound catabolic process (GO:0044273)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	CHAC1
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	FGG
GO_Biological_Process_2021	negative regulation of ERBB signaling pathway (GO:1901185)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	BTC
GO_Biological_Process_2021	positive regulation of catalytic activity (GO:0043085)	1/40	4.904884e-01	6.471463e-01	0	0	1.511281e+00	1.076566e+00	ATP7A
GO_Biological_Process_2021	cellular response to starvation (GO:0009267)	3/158	4.931726e-01	6.496996e-01	0	0	1.140883e+00	8.064857e-01	SESN3;DAPL1;RNF152
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	3/158	4.931726e-01	6.496996e-01	0	0	1.140883e+00	8.064857e-01	FYB2;RC3H1;VTCN1
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	5/278	4.965635e-01	6.524414e-01	0	0	1.079584e+00	7.557563e-01	EHD3;TNIK;EZR;FHDC1;SSX2IP
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	CTNNB1
GO_Biological_Process_2021	carbohydrate catabolic process (GO:0016052)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	ALDOB
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	TENM2
GO_Biological_Process_2021	regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	MLLT11
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	ALDOB
GO_Biological_Process_2021	response to growth factor (GO:0070848)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	CTNNB1
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	ALDOB
GO_Biological_Process_2021	visual system development (GO:0150063)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	SMOC1
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	1/41	4.990142e-01	6.524414e-01	0	0	1.473423e+00	1.024207e+00	BMP2
GO_Biological_Process_2021	positive regulation of cell cycle process (GO:0090068)	2/101	5.049521e-01	6.574573e-01	0	0	1.190641e+00	8.135554e-01	BTC;GIPC1
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	2/101	5.049521e-01	6.574573e-01	0	0	1.190641e+00	8.135554e-01	CEMIP;EPHB2
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	EGR1
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	ZNF365
GO_Biological_Process_2021	regulation of double-strand break repair (GO:2000779)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	ZNF365
GO_Biological_Process_2021	ceramide biosynthetic process (GO:0046513)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	SAMD8
GO_Biological_Process_2021	regulation of nervous system development (GO:0051960)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	CTNNB1
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	TENM2
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	LEF1
GO_Biological_Process_2021	negative regulation of protein catabolic process (GO:0042177)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	NELL1
GO_Biological_Process_2021	positive regulation of ATPase activity (GO:0032781)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	ALDOB
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	1/42	5.073979e-01	6.574573e-01	0	0	1.437413e+00	9.752270e-01	BTC
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	2/102	5.101953e-01	6.605887e-01	0	0	1.178675e+00	7.932028e-01	RCAN1;EDN2
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	9/525	5.155725e-01	6.646644e-01	0	0	1.027728e+00	6.808465e-01	UBE2H;RMND5A;RNF182;RNF39;RC3H1;CTNNB1;UBE2D1;PDZRN3;RNF152
GO_Biological_Process_2021	cellular response to glucose starvation (GO:0042149)	1/43	5.156416e-01	6.646644e-01	0	0	1.403117e+00	9.293454e-01	SESN3
GO_Biological_Process_2021	natural killer cell activation (GO:0030101)	1/43	5.156416e-01	6.646644e-01	0	0	1.403117e+00	9.293454e-01	IFNE
GO_Biological_Process_2021	positive regulation of axonogenesis (GO:0050772)	1/43	5.156416e-01	6.646644e-01	0	0	1.403117e+00	9.293454e-01	TIAM1
GO_Biological_Process_2021	positive regulation of peptide hormone secretion (GO:0090277)	1/43	5.156416e-01	6.646644e-01	0	0	1.403117e+00	9.293454e-01	FGG
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	1/43	5.156416e-01	6.646644e-01	0	0	1.403117e+00	9.293454e-01	LEF1
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	3/165	5.221519e-01	6.686552e-01	0	0	1.091194e+00	7.090542e-01	KANK1;NCS1;ZNF365
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	DMBT1
GO_Biological_Process_2021	cardiac ventricle morphogenesis (GO:0003208)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	SMAD7
GO_Biological_Process_2021	embryonic organ morphogenesis (GO:0048562)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	FOXE1
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	ALDOB
GO_Biological_Process_2021	mRNA catabolic process (GO:0006402)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	RC3H1
GO_Biological_Process_2021	mRNA stabilization (GO:0048255)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	TENT5B
GO_Biological_Process_2021	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	BTC
GO_Biological_Process_2021	neurogenesis (GO:0022008)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	CHAC1
GO_Biological_Process_2021	neurotransmitter secretion (GO:0007269)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	RIMS2
GO_Biological_Process_2021	positive regulation of cell division (GO:0051781)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	GIPC1
GO_Biological_Process_2021	positive regulation of mRNA catabolic process (GO:0061014)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	RC3H1
GO_Biological_Process_2021	protein K63-linked ubiquitination (GO:0070534)	1/44	5.237478e-01	6.686552e-01	0	0	1.370417e+00	8.863103e-01	RNF152
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	3/166	5.262181e-01	6.713151e-01	0	0	1.084444e+00	6.962557e-01	BMP2;TNIK;CD24
GO_Biological_Process_2021	chromosome organization (GO:0051276)	2/106	5.308015e-01	6.743655e-01	0	0	1.133109e+00	7.176742e-01	PADI3;PADI1
GO_Biological_Process_2021	action potential (GO:0001508)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	SLC4A3
GO_Biological_Process_2021	regulation of insulin receptor signaling pathway (GO:0046626)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	KANK1
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	EGR1
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	CYP1B1
GO_Biological_Process_2021	neural crest cell development (GO:0014032)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	SEMA6A
GO_Biological_Process_2021	positive regulation of nervous system development (GO:0051962)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	EPHB2
GO_Biological_Process_2021	positive regulation of RNA metabolic process (GO:0051254)	1/45	5.317187e-01	6.743655e-01	0	0	1.339203e+00	8.458949e-01	MYCN
GO_Biological_Process_2021	cellular protein-containing complex assembly (GO:0034622)	3/168	5.342931e-01	6.771355e-01	0	0	1.071189e+00	6.714329e-01	TIAM1;FGG;CHMP4B
GO_Biological_Process_2021	alpha-amino acid metabolic process (GO:1901605)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	ATP7A
GO_Biological_Process_2021	regulation of DNA metabolic process (GO:0051052)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	ZNF365
GO_Biological_Process_2021	regulation of double-strand break repair via homologous recombination (GO:0010569)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	ZNF365
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	CTNNB1
GO_Biological_Process_2021	regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	HOMER1
GO_Biological_Process_2021	positive regulation of response to stimulus (GO:0048584)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	HOMER1
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	THBS1
GO_Biological_Process_2021	posttranscriptional regulation of gene expression (GO:0010608)	1/46	5.395567e-01	6.798336e-01	0	0	1.309376e+00	8.078948e-01	RC3H1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	4/231	5.407019e-01	6.807821e-01	0	0	1.037992e+00	6.382481e-01	CYFIP2;SEMA6A;EFNA5;RNF152
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	6/354	5.426161e-01	6.826968e-01	0	0	1.015454e+00	6.208012e-01	TRIM9;UBE2H;RMND5A;RC3H1;CTNNB1;UBE2D1
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	2/109	5.458651e-01	6.850668e-01	0	0	1.101171e+00	6.666307e-01	UBE2D1;SMAD7
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	LEF1
GO_Biological_Process_2021	regulation of synapse assembly (GO:0051963)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	EPHB2
GO_Biological_Process_2021	regulation of T cell activation (GO:0050863)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	VTCN1
GO_Biological_Process_2021	telomere organization (GO:0032200)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	ZNF365
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	PLCD1
GO_Biological_Process_2021	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	5.472638e-01	6.850668e-01	0	0	1.280846e+00	7.721252e-01	BMP2
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	1/48	5.548423e-01	6.920570e-01	0	0	1.253530e+00	7.384188e-01	EZR
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	1/48	5.548423e-01	6.920570e-01	0	0	1.253530e+00	7.384188e-01	ODC1
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	1/48	5.548423e-01	6.920570e-01	0	0	1.253530e+00	7.384188e-01	LEF1
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	1/48	5.548423e-01	6.920570e-01	0	0	1.253530e+00	7.384188e-01	PLCD1
GO_Biological_Process_2021	nucleus organization (GO:0006997)	1/48	5.548423e-01	6.920570e-01	0	0	1.253530e+00	7.384188e-01	CHMP4B
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	2/111	5.557187e-01	6.926523e-01	0	0	1.080856e+00	6.349950e-01	EDN2;SLC39A10
GO_Biological_Process_2021	aminoglycan biosynthetic process (GO:0006023)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	SDC2
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	F11R
GO_Biological_Process_2021	response to glucose (GO:0009749)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	THBS1
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	CYP1B1
GO_Biological_Process_2021	response to unfolded protein (GO:0006986)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	HSPA2
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	CHMP4B
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	SCIN
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	5.622943e-01	6.968432e-01	0	0	1.227352e+00	7.066236e-01	THBS1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	8/485	5.639649e-01	6.984148e-01	0	0	9.872027e-01	5.654335e-01	COMP;FZD3;LEF1;IL31RA;CTNNB1;VTCN1;THBS1;HSP90B1
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	3/176	5.657981e-01	7.001852e-01	0	0	1.021235e+00	5.816119e-01	DMBT1;IFNE;LYG2
GO_Biological_Process_2021	iron ion transport (GO:0006826)	1/50	5.696219e-01	7.021437e-01	0	0	1.202243e+00	6.766014e-01	SLC40A1
GO_Biological_Process_2021	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	1/50	5.696219e-01	7.021437e-01	0	0	1.202243e+00	6.766014e-01	FGG
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	1/50	5.696219e-01	7.021437e-01	0	0	1.202243e+00	6.766014e-01	RAB3B
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	3/177	5.696440e-01	7.021437e-01	0	0	1.015314e+00	5.713616e-01	CDS1;PLA2G2F;PLA2G2E
GO_Biological_Process_2021	positive regulation of developmental process (GO:0051094)	3/177	5.696440e-01	7.021437e-01	0	0	1.015314e+00	5.713616e-01	DLX1;DLX2;BMP2
GO_Biological_Process_2021	response to lipid (GO:0033993)	2/114	5.702136e-01	7.021437e-01	0	0	1.051743e+00	5.908105e-01	CYP27B1;CTNNB1
GO_Biological_Process_2021	histone modification (GO:0016570)	2/114	5.702136e-01	7.021437e-01	0	0	1.051743e+00	5.908105e-01	PADI3;PADI1
GO_Biological_Process_2021	regulation of translation (GO:0006417)	3/178	5.734689e-01	7.047853e-01	0	0	1.009461e+00	5.613122e-01	EIF5;OGFOD1;THBS1
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	3/178	5.734689e-01	7.047853e-01	0	0	1.009461e+00	5.613122e-01	GNB1;RC3H1;TSHR
GO_Biological_Process_2021	regulation of axonogenesis (GO:0050770)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	TIAM1
GO_Biological_Process_2021	blood circulation (GO:0008015)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	GCLM
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	ODC1
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	THBS1
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	NPC1
GO_Biological_Process_2021	mitotic metaphase plate congression (GO:0007080)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	CHMP4B
GO_Biological_Process_2021	mitotic nuclear membrane organization (GO:0101024)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	CHMP4B
GO_Biological_Process_2021	mitotic nuclear membrane reassembly (GO:0007084)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	CHMP4B
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	1/51	5.768272e-01	7.047853e-01	0	0	1.178138e+00	6.482264e-01	SMAD7
GO_Biological_Process_2021	membrane organization (GO:0061024)	4/242	5.774876e-01	7.050957e-01	0	0	9.894576e-01	5.432798e-01	BTC;NPC1;DNAJC6;CHMP4B
GO_Biological_Process_2021	sphingolipid metabolic process (GO:0006665)	2/116	5.796854e-01	7.069698e-01	0	0	1.033185e+00	5.633648e-01	SAMD8;ELOVL6
GO_Biological_Process_2021	ameboidal-type cell migration (GO:0001667)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	SEMA6A
GO_Biological_Process_2021	amide biosynthetic process (GO:0043604)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	SAMD8
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	RTKN2
GO_Biological_Process_2021	cilium movement (GO:0003341)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	CFAP251
GO_Biological_Process_2021	endocytic recycling (GO:0032456)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	EHD3
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	CEMIP
GO_Biological_Process_2021	regulation of telomere maintenance via telomerase (GO:0032210)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	CTNNB1
GO_Biological_Process_2021	sprouting angiogenesis (GO:0002040)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	THBS1
GO_Biological_Process_2021	positive regulation of developmental growth (GO:0048639)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	RIMS2
GO_Biological_Process_2021	positive regulation of protein localization to cell periphery (GO:1904377)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	EPHB2
GO_Biological_Process_2021	positive regulation of protein localization to plasma membrane (GO:1903078)	1/52	5.839122e-01	7.069698e-01	0	0	1.154979e+00	6.213838e-01	EPHB2
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	6/371	5.885094e-01	7.109397e-01	0	0	9.673070e-01	5.128298e-01	FGF5;CEMIP;BMP2;FGF18;TNIK;EFNA5
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	3/182	5.885559e-01	7.109397e-01	0	0	9.867002e-01	5.230334e-01	LEF1;EZR;THBS1
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	4/246	5.904444e-01	7.109397e-01	0	0	9.729026e-01	5.126028e-01	CRNN;RTKN2;JMY;CTNNB1
GO_Biological_Process_2021	heart morphogenesis (GO:0003007)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	BMP2
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	THBS1
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	EPHB2
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	EGR1
GO_Biological_Process_2021	positive regulation of macroautophagy (GO:0016239)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	SESN3
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/53	5.908790e-01	7.109397e-01	0	0	1.132710e+00	5.959685e-01	RTKN2
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	ODC1
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	CCNA1
GO_Biological_Process_2021	cytoplasmic microtubule organization (GO:0031122)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	EZR
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	GNB1
GO_Biological_Process_2021	glycosaminoglycan metabolic process (GO:0030203)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	SDC2
GO_Biological_Process_2021	unsaturated fatty acid metabolic process (GO:0033559)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	CYP1B1
GO_Biological_Process_2021	nuclear membrane reassembly (GO:0031468)	1/54	5.977294e-01	7.157078e-01	0	0	1.111281e+00	5.718843e-01	CHMP4B
